,id,rank,FDR,sign,log_FDR,log_rank,srank,desc
cgd1_1060-RA-p1,397,6.388672,0.25688,-,0.5901175754817565,0.8054105916465053,-6.388672,Uncharacterized protein with Armadillo-type fold
cgd2_1370-RA-p1,398,6.321033,0.25955,-,0.5856283995409138,0.8007880576399746,-6.321033,Uncharacterized protein with WD40 repeat
cgd8_5260-RA-p1,399,6.30094,0.26015,+,0.5846259497262029,0.7994053441139398,6.30094,"SRP54-type protein, GTPase domain containing protein"
cgd1_1240-RA-p1,400,6.260991000000001,0.26165,-,0.5821299019233548,0.796643079499356,-6.260991000000001,Sec14 domain containing protein
cgd2_1960-RA-p1,401,6.260201,0.26165,-,0.5821299019233548,0.7965882775857429,-6.260201,Mitogen-activated protein kinase
cgd3_2530-RA-p1,402,6.259612000000001,0.26165,+,0.5821299019233548,0.7965474144434532,6.259612000000001,Proteasome subunit beta type
cgd5_1470-RA-p1,403,6.179214,0.26479,+,0.576950832255988,0.7909332360641924,6.179214,Nucleoside diphosphate kinase
cgd3_4020-RA-p1,404,6.133645,0.26678,+,0.5737002443718899,0.7877186364976881,6.133645,CSN8/PSMD8/EIF3K
cgd6_140-RA-p1,405,6.112975,0.26726,-,0.5729198115636406,0.7862526196758838,-6.112975,Cation/H+ exchanger (CPA1)
cgd7_4280-RA-p1,406,6.107597,0.26726,+,0.5729198115636406,0.7858703731043722,6.107597,Uncharacterized Protein
cgd2_1090-RA-p1,407,6.089593,0.26726,+,0.5729198115636406,0.7845882673847903,6.089593,O-acyltransferase
cgd4_3080-RA-p1,408,6.024116,0.27034,+,0.5679451318437257,0.7798933260204759,6.024116,Ribosomal protein S27a with Zinc-binding domain/ubiquitin/Zinc-binding domain
cgd6_410-RA-p1,409,6.009358,0.27044,+,0.5677845674815363,0.7788280773354624,6.009358,Sgn1p-like RRM domain containing protein
cgd8_650-RA-p1,410,6.003407,0.27044,+,0.5677845674815363,0.7783977872776403,6.003407,60S ribosomal protein L23A
cgd6_3130-RA-p1,411,5.961148000000001,0.272,+,0.5652874193544768,0.7753299043802939,5.961148000000001,Uncharacterized protein
cgd2_2000-RA-p1,412,5.9424589999999995,0.27255,-,0.5644104269133939,0.773966193995475,-5.9424589999999995,signal peptide/transmembrane domain containing protein
cgd6_3180-RA-p1,413,5.9401209999999995,0.27255,+,0.5644104269133939,0.7737952916305353,5.9401209999999995,40S ribosomal protein S15
cgd7_3810-RA-p1,414,5.932898000000001,0.27255,-,0.5644104269133939,0.7732668818924945,-5.932898000000001,Uncharacterized protein
cgd8_840-RA-p1,415,5.877731,0.27395,-,0.5621860411526542,0.7692097062876485,-5.877731,26S proteasome subunit P45/AAA+ ATpase
cgd5_3950-RA-p1,416,5.859375,0.27421,-,0.5617741923954706,0.7678512937438317,-5.859375,Ran-binding protein
cgd8_1030-RA-p1,417,5.852126999999999,0.27421,-,0.5617741923954706,0.7673137424021316,-5.852126999999999,Glycyl-tRNA synthetase
cgd7_2013-RA-p1,418,5.771273000000001,0.27844,+,0.5551280208393549,0.7612716183373098,5.771273000000001,Uncharacterized protein
cgd3_590-RA-p1,419,5.697801999999999,0.28196,-,0.5496738959385876,0.7557073533272046,-5.697801999999999,Uncharacterized protein
cgd1_3510-RA-p1,420,5.672728,0.28295,+,0.5481521844343522,0.7537919602029751,5.672728,PAN domain/Thrombospondin type-1 (TSP1) repeat containing protein
cgd7_3880-RA-p1,421,5.6369940000000005,0.28486999999999996,-,0.5452160978808318,0.7510475725586522,-5.6369940000000005,DnaJ/Sec63 domain containing protein
cgd7_4300-RA-p1,422,5.582326999999999,0.28791,-,0.5406075122407692,0.746815272879245,-5.582326999999999,Zinc finger C2H2 type domain containing protein
cgd5_1820-RA-p1,423,5.577505,0.28791,+,0.5406075122407692,0.7464399682828922,5.577505,Proteasome alpha-subunit
cgd6_420-RA-p1,424,5.55811,0.28833000000000003,+,0.5399746274877095,0.7449271376051309,5.55811,Uncharacterized protein
cgd7_1340-RA-p1,425,5.548882,0.28833000000000003,-,0.5399746274877095,0.7442054894035052,-5.548882,Uncharacterized protein
cgd7_2530-RA-p1,426,5.538345,0.28833000000000003,-,0.5399746274877095,0.7433800057485647,-5.538345,Signal peptide containing protein
cgd5_2510-RA-p1,427,5.537246,0.28833000000000003,-,0.5399746274877095,0.7432938180882983,-5.537246,Serine/threonine-protein kinase
cgd2_930-RA-p1,428,5.530352,0.28833000000000003,-,0.5399746274877095,0.7427527744859789,-5.530352,insulinase-like peptidase
cgd2_30-RA-p1,429,5.4767470000000005,0.29035,+,0.5369435719148419,0.7385226790259604,5.4767470000000005,Cysteine desulfurase/selenocysteine lyase-like PLP dependent transferase superfamily protein
cgd7_4220-RA-p1,430,5.474053,0.29035,-,0.5369435719148419,0.7383089979509977,-5.474053,TCP-1/cpn60 chaperonin
cgd5_4400-RA-p1,431,5.4512339999999995,0.2909,-,0.5361219354795285,0.7364948249790002,-5.4512339999999995,Arginine-tRNA ligase
cgd4_570-RA-p1,432,5.436831,0.29116,+,0.5357340659659247,0.7353458334784153,5.436831,Ubiquitin-conjugating enzyme
cgd6_5360-RA-p1,433,5.383099,0.29457,-,0.5306788154847525,0.7310323669526647,-5.383099,Uncharacterized protein
cgd5_1363-RA-p1,434,5.308888,0.29878000000000005,+,0.5245176764238841,0.7250035632588342,5.308888,Synaptobrevin
cgd8_3000-RA-p1,435,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,SYG1/EXS domain containg protein
cgd5_1140-RA-p1,436,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Cinnamyl-alcohol dehydrogenase-like nucleoside diphosphate sugar epimerase
cgd3_2410-RA-p1,437,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Ubiquitin-fusion degadation-2 (UFD2) family protein
cgd4_3480-RA-p1,438,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Uncharacterized protein
cgd8_2550-RA-p1,439,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Uncharacterized transmembrane Protein
cgd4_2420-RA-p1,440,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Sushi/SCR/CCP domain containing protein
cgd7_930-RA-p1,441,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Adipose-regulatory protein (Seipin)
cgd5_900-RA-p1,442,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Flagellum site-determining protein YlxH/ Fe-S cluster assembling factor NBP35
cgd7_920-RA-p1,443,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,N-terminal acetyltransferase A auxiliary subunit with TPR repeat
cgd2_340-RA-p1,444,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,RING/FYVE/PHD-type Zinc finger-containing protein
cgd8_3760-RA-p1,445,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Signal Peptide Uncharacterized transmembrane Protein
cgd7_110-RA-p1,446,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Sortilin
cgd2_660-RA-p1,447,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Uncharacterized protein
cgd5_2860-RA-p1,448,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Uncharacterized protein
cgd5_2963-RA-p1,449,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,U5snrp Brr2 SFII RNA helicase (sec63 and the second part of the RNA)
cgd7_4830-RA-p1,450,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Mechanosensitive ion channel MscS containing protein
cgd7_1660-RA-p1,451,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Uncharacterized protein
cgd6_1740-RA-p1,452,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,FAT/phospatidylinositol 3-4 kinase/Transcription-associated protein 1
cgd7_2610-RA-p1,453,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Kelch/SKP1/BTB/POZ domain containing protein
cgd8_4940-RA-p1,454,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Alpha-trehalose-phosphate synthase
cgd6_4610-RA-p1,455,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Uncharacterized protein with WD40 repeat
cgd2_2770-RA-p1,456,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,U5 small nuclear ribonucleoprotein 200kDA helicase/Pre-mRNA splicing helicase BRR2 2
cgd7_30-RA-p1,457,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Uncharacterized protein
cgd8_4520-RA-p1,458,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Uncharacterized Protein
cgd4_2373-RA-p1,459,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Armadillo-type fold containing protein
cgd8_1770-RA-p1,460,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Uncharacterized Secreted Protein
cgd6_3910-RA-p1,461,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Pleckstrin homology (PH) domain containing protein
cgd7_3860-RA-p1,462,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Uncharacterized protein
cgd7_2730-RA-p1,463,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,ABC transporter
cgd6_5420-RA-p1,464,5.301898,0.30685,-,0.5129465112185726,0.7244313683493072,-5.301898,Uncharacterized protein
cgd2_940-RA-p1,465,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Signal peptide plus transmembrane domain containing protein
cgd1_3840-RA-p1,466,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Insulinase-like peptidase/telomeric protein
cgd4_990-RA-p1,467,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Serine/threonine protein kinase
cgd1_430-RA-p1,468,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,emp24/gp25L/p24 family/GOLD domain containing protein
cgd6_3440-RA-p1,469,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Uncharacterized protein
cgd1_390-RA-p1,470,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Uncharacterized protein
cgd3_1110-RA-p1,471,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,P-type ATPase A /Adenylate and Guanylate cyclase catalytic domain-containing protein
cgd5_2030-RA-p1,472,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Galactose-binding domain-like containing protein
cgd3_1700-RA-p1,473,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Uncharacterized protein
cgd1_930-RA-p1,474,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,U2 snrnp-specific A protein
cgd5_1970-RA-p1,475,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,PH domain containing protein
cgd5_160-RA-p1,476,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Uncharacterized protein
cgd1_1160-RA-p1,477,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Signal peptide region containing protein
cgd8_540-RA-p1,478,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Thrombospondin type-1 (TSP1) repeat containing protein
cgd6_4470-RA-p1,479,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Uncharacterized protein
cgd3_2470-RA-p1,480,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Eukaryotic translation initiation factor 3 subunit J
cgd7_4920-RA-p1,481,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Uncharacterized Protein
cgd2_870-RA-p1,482,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Coiled-coil domain-containing protein
cgd5_3243-RA-p1,483,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Uncharacterized protein
cgd2_740-RA-p1,484,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Dynein light chain type 1/2
cgd2_2790-RA-p1,485,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,ZC3H15/TMA46 family C-terminal domain containing protein
cgd6_870-RA-p1,486,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Uncharacterized protein
cgd2_2540-RA-p1,487,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Glutaredoxin
cgd8_4400-RA-p1,488,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Transcription elongation factor TFIIS
cgd1_1830-RA-p1,489,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,TB2/DP1/HVA22 family integral membrane protein
cgd2_3040-RA-p1,490,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Uncharacterized protein
cgd7_4440-RA-p1,491,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Glycosyltransferase 2-like
cgd5_930-RA-p1,492,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Prefoldin subunit 3
cgd7_3650-RA-p1,493,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,E2F/DP family winged-helix DNA-binding protein
cgd5_790-RA-p1,494,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Glycosyltransferase family 92
cgd2_3270-RA-p1,495,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Phosphoglucomutase
cgd5_60-RA-p1,496,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Centrin like protein with 4x EF hands
cgd6_5270-RA-p1,497,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Uncharacterized protein
cgd1_2710-RA-p1,498,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,RNA polymerase II B3 subunit
cgd2_3910-RA-p1,499,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Enhancer of rudimentary
cgd7_3560-RA-p1,500,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Uncharacterized protein
cgd2_4080-RA-p1,501,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,OB fold single strand binding protein
cgd2_4103-RA-p1,502,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Uncharacterized protein
cgd2_440-RA-p1,503,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Signal peptide containing protein
cgd1_130-RA-p1,504,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Signal peptide region containing protein
cgd6_4740-RA-p1,505,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Uncharacterized protein
cgd8_1750-RA-p1,506,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Uncharacterized Secreted Protein
cgd2_3290-RA-p1,507,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Uncharacterized protein
cgd4_4100-RA-p1,508,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Coatomer epsilon subunit
cgd4_940-RA-p1,509,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Uncharacterized protein
cgd3_3670-RA-p1,510,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Casein kinase II subunit beta
cgd4_2840-RA-p1,511,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,unspecified product
cgd4_2360-RA-p1,512,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Ubiquilin
cgd8_1110-RA-p1,513,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,ER lumen protein-retaining receptor
cgd4_490-RA-p1,514,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Uncharacterized protein
cgd8_2670-RA-p1,515,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Glucose-methanol-choline oxidoreductase
cgd8_3090-RA-p1,516,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Proteasome activator p28/ Ki autoantigen
cgd4_870-RA-p1,517,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Uncharacterized protein
cgd3_3970-RA-p1,518,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Yer007c-ap/MCT-1 like PUA RNA binding domain containing protein
cgd8_2890-RA-p1,519,5.301898,0.31316,+,0.5041089203338124,0.7244313683493072,5.301898,Translation initiation factor SUI1
cgd8_1760-RA-p1,520,5.183601,0.31316,+,0.5041089203338124,0.7146315649753401,5.183601,Ubiquitin-like domain containing protein
cgd4_2370-RA-p1,521,5.14888,0.31316,-,0.5041089203338124,0.711712770260887,-5.14888,Lysine--tRNA ligase
cgd1_2130-RA-p1,522,5.072633000000001,0.31316,-,0.5041089203338124,0.7052334426760811,-5.072633000000001,Glutamine-tRNA synthetase
cgd2_3330-RA-p1,523,5.058204,0.31316,+,0.5041089203338124,0.703996340684092,5.058204,Hsp70 protein
cgd4_2400-RA-p1,524,5.055308999999999,0.31316,+,0.5041089203338124,0.7037477064934897,5.055308999999999,60S ribosomal protein L31
cgd8_4050-RA-p1,525,5.040063,0.31316,+,0.5041089203338124,0.7024359650926201,5.040063,Ribosomal protein S29
cgd6_1870-RA-p1,526,5.03031,0.31316,+,0.5041089203338124,0.7015947498950691,5.03031,Signal recognition particle SRP19 subunit
cgd4_3880-RA-p1,527,5.030092,0.31316,-,0.5041089203338124,0.7015759283416023,-5.030092,Emap RNA binding domain protein
cgd8_3560-RA-p1,528,4.9885720000000005,0.31316,-,0.5041089203338124,0.6979762447666358,-4.9885720000000005,Uncharacterized Secreted Protein (WYLE gene family)
cgd3_1770-RA-p1,529,4.926872,0.31316,+,0.5041089203338124,0.6925712794626935,4.926872,Uncharacterized protein
cgd6_560-RA-p1,530,4.925267,0.31316,-,0.5041089203338124,0.692429778688167,-4.925267,Alanyl-tRNA synthetase
cgd6_3590-RA-p1,531,4.852843,0.31316,-,0.5041089203338124,0.6859962411738059,-4.852843,26S proteasome regulatory subunit Rpn6-like PINT domain containing protein
cgd6_4160-RA-p1,532,4.835217,0.31316,+,0.5041089203338124,0.6844159695850592,4.835217,EF-hands domain containing protein
cgd1_300-RA-p1,533,4.814033,0.31316,+,0.5041089203338124,0.6825090630201872,4.814033,40S ribosomal protein S21
cgd8_3370-RA-p1,534,4.801336,0.31316,+,0.5041089203338124,0.6813620991872283,4.801336,RNA recognition motif domain containing protein
cgd2_3930-RA-p1,535,4.797507,0.31316,-,0.5041089203338124,0.681015617083206,-4.797507,Deoxyhypusine synthase
cgd7_2583-RA-p1,536,4.768602,0.31316,+,0.5041089203338124,0.6783910765926382,4.768602,Polysaccharide pyruvyl transferase
cgd7_5280-RA-p1,537,4.759733,0.31316,-,0.5041089203338124,0.6775825914013892,-4.759733,PH1/SSRP1-like domain containing protein
cgd5_2740-RA-p1,538,4.726444,0.31316,-,0.5041089203338124,0.6745345166388498,-4.726444,Uncharacterized Secreted Protein (WYLE gene family)
cgd8_1400-RA-p1,539,4.725002,0.31316,+,0.5041089203338124,0.674401996673595,4.725002,Glycerol-3-phosphate acyltransferase family
cgd5_390-RA-p1,540,4.715599,0.31316,-,0.5041089203338124,0.673536866929474,-4.715599,Winged helix-turn-helix DNA-binding domain containing protein
cgd6_3920-RA-p1,541,4.66606,0.31316,+,0.5041089203338124,0.6689503190058217,4.66606,Uncharacterized protein with Tetratricopeptide-like helical
cgd8_4720-RA-p1,542,4.6547019999999995,0.31316,-,0.5041089203338124,0.6678918821168612,-4.6547019999999995,"Seryl-tRNA synthetase, cytoplasmic"
cgd2_900-RA-p1,543,4.58519,0.31442,-,0.5023655413927178,0.6613573365691587,-4.58519,TCP-1/cpn60 chaperonin
cgd6_2280-RA-p1,544,4.550626,0.31675,+,0.4991599953822121,0.6580711438318892,4.550626,Glycosylphosphatidylinositol-mannosyltransferase I
cgd4_3050-RA-p1,545,4.550626,0.31675,-,0.4991599953822121,0.6580711438318892,-4.550626,Phospholipase/carboxylesterase/thioesterase
cgd7_1700-RA-p1,546,4.483073,0.32055,+,0.4939823001488671,0.6515758107460186,4.483073,Histone H2B
cgd7_2050-RA-p1,547,4.428318,0.32479,-,0.4882770235180195,0.646238800256912,-4.428318,Activator of Hsp90 ATPase
cgd7_3120-RA-p1,548,4.398589,0.32666,-,0.4857844037474181,0.6433133838065956,-4.398589,Thiamine pyrophosphate enzyme
cgd3_1760-RA-p1,549,4.369086,0.32849,-,0.4833588747231694,0.6403905933380541,-4.369086,Uncharacterized protein
cgd1_780-RA-p1,550,4.3490910000000005,0.3294,+,0.48215776167914404,0.6383984949001913,4.3490910000000005,Uncharacterized protein
cgd8_1670-RA-p1,551,4.31752,0.33174000000000003,-,0.4790843529545586,0.6352343580216667,-4.31752,Vacuolar ATP synthase subunit B
cgd3_860-RA-p1,552,4.3030919999999995,0.33232,+,0.4783259196668278,0.6337806313870437,4.3030919999999995,ARF/SAR type Small GTPase superfamily
cgd4_2390-RA-p1,553,4.301528,0.33232,-,0.4783259196668278,0.633622754205442,-4.301528,Vacuolar protein sorting-associated protein 35
cgd7_2670-RA-p1,554,4.276158000000001,0.33321,+,0.47716468633946996,0.6310537436041938,4.276158000000001,Serine/threonine-protein phosphatase
cgd3_3850-RA-p1,555,4.243156,0.33542,-,0.4742945309939553,0.6276889989345974,-4.243156,PUA/Pseudouridine synthase II N-terminal/Dyskerin-like/tRNA pseudouridylate synthase B C-terminal domain containing protein
cgd4_1830-RA-p1,556,4.227047,0.33601,+,0.4735314875305226,0.6260370767211813,4.227047,Dynein light chain tctex1
cgd3_2440-RA-p1,557,4.222164,0.33601,+,0.4735314875305226,0.6255350984438651,4.222164,Ribosomal protein S18A
cgd7_5000-RA-p1,558,4.221849,0.33601,-,0.4735314875305226,0.6255026961342374,-4.221849,Vacuolar ATP synthase subunit A
cgd1_570-RA-p1,559,4.179730999999999,0.33844,+,0.4704028387745752,0.621148332259513,4.179730999999999,Translocation protein Sec66
cgd1_3010-RA-p1,560,4.154271,0.34018000000000004,+,0.468176338911201,0.6184948239192751,4.154271,ER lumen protein retaining receptor 1 KDEL recpetor 1
cgd2_480-RA-p1,561,4.103968,0.34373000000000004,+,0.4636688640160281,0.6132039657788081,4.103968,Uncharacterized protein
cgd8_5230-RA-p1,562,4.094276,0.34384000000000003,+,0.4635299402983495,0.6121771156193018,4.094276,Histone H4
cgd2_610-RA-p1,563,4.091266,0.34384000000000003,+,0.4635299402983495,0.6118577167451773,4.091266,Uncharacterized protein
cgd2_3200-RA-p1,564,3.9750080000000003,0.35262,-,0.45258222708257256,0.599338007043397,-3.9750080000000003,Glucose-6-phosphate isomerase
cgd7_550-RA-p1,565,3.930607,0.35568,+,0.4488306762177045,0.5944596232493254,3.930607,Uncharacterized protein
cgd6_1390-RA-p1,566,3.913825,0.35691,+,0.4473317838878068,0.5926014030201308,3.913825,Ribosomal protein S23
cgd1_420-RA-p1,567,3.9126269999999996,0.35691,+,0.4473317838878068,0.5924684475523444,3.9126269999999996,Proteasome subunit beta type
cgd2_1800-RA-p1,568,3.873889,0.3597,-,0.44395091159961797,0.5881471725580721,-3.873889,DnaJ domain containing protein
cgd2_1170-RA-p1,569,3.8577529999999998,0.36053,-,0.44295019095589716,0.5863344176647699,-3.8577529999999998,ZPR1-type Zinc finger containing protein
cgd7_3180-RA-p1,570,3.849018,0.36074,-,0.4426973616710529,0.5853499420850807,-3.849018,Chaperonin Cpn60/TCP-1
cgd5_3260-RA-p1,571,3.8048019999999996,0.36457,+,0.4381118723648782,0.5803320612262173,3.8048019999999996,"Glycosyl transferase, family 8"
cgd1_1900-RA-p1,572,3.7869330000000003,0.36584,+,0.43660198433582564,0.5782876214694689,3.7869330000000003,Fur1p like uracil phosphoribosyltransferase
cgd4_3860-RA-p1,573,3.777419,0.36613,-,0.4362579417042925,0.577195160441852,-3.777419,TCP-1/cpn60 chaperonin
cgd6_960-RA-p1,574,3.7743260000000003,0.36613,-,0.4362579417042925,0.5768394087824307,-3.7743260000000003,Cysteinyl-tRNA synthetase
cgd2_3120-RA-p1,575,3.773252,0.36613,-,0.4362579417042925,0.5767158109138926,-3.773252,Uncharacterized protein
cgd7_3820-RA-p1,576,3.7695239999999997,0.36613,-,0.4362579417042925,0.576286512745587,-3.7695239999999997,Uncharacterized protein
cgd8_3460-RA-p1,577,3.7624690000000003,0.36613,-,0.4362579417042925,0.5754729303469093,-3.7624690000000003,Methionyl-tRNA synthetase
cgd3_3040-RA-p1,578,3.7580459999999998,0.36613,-,0.4362579417042925,0.574962091736806,-3.7580459999999998,cAMP-dependent protein kinase
cgd4_2540-RA-p1,579,3.726683,0.36756,-,0.4345654296922409,0.5713224522639244,-3.726683,ClpA/B family/26S proteasome subunit P45
cgd4_4340-RA-p1,580,3.706229,0.36893000000000004,-,0.4329500954825206,0.5689322499434251,-3.706229,Diacylglycerol kinase
cgd5_820-RA-p1,581,3.684311,0.37048000000000003,-,0.43112974249641534,0.5663562827308739,-3.684311,Serine/threonine-protein kinase with EF hand
cgd3_80-RA-p1,582,3.677981,0.37048000000000003,-,0.43112974249641534,0.5656094813956776,-3.677981,Adenosylhomocysteinase
cgd4_2110-RA-p1,583,3.648089,0.37293000000000004,+,0.42826788224820056,0.5620654249791306,3.648089,Papain family cysteine protease
cgd8_2870-RA-p1,584,3.6202,0.37535999999999997,-,0.42544789133609556,0.5587325640406386,-3.6202,60S ribosomal protein L10A
cgd1_1110-RA-p1,585,3.608147,0.376,+,0.42470821404518033,0.5572842228799759,3.608147,Phosphatidyl serine synthase
cgd5_1370-RA-p1,586,3.596522,0.37646999999999997,+,0.42416581470145737,0.5558827212333237,3.596522,Uncharacterized protein
cgd2_600-RA-p1,587,3.528551,0.38256,-,0.4171982823345287,0.5475963989016563,-3.528551,T-complex protein 1 alpha subunit
cgd6_2970-RA-p1,588,3.5268620000000004,0.38256,+,0.4171982823345287,0.5473884668092482,3.5268620000000004,Tyrosyl-tRNA synthetase (Tyrosyl-tRNA ligase TyrRS). class-I aaRS
cgd6_1363-RA-p1,589,3.4950419999999998,0.38484,+,0.41461824030386407,0.5434523990398238,3.4950419999999998,Uncharacterized protein
cgd3_550-RA-p1,590,3.49496,0.38484,+,0.41461824030386407,0.5434422095870832,3.49496,Major Facilitator Superfamily
cgd2_1450-RA-p1,591,3.4932870000000005,0.38484,+,0.41461824030386407,0.5432342676863162,3.4932870000000005,unspecified product
cgd8_3420-RA-p1,592,3.4530279999999998,0.38742,-,0.4117170857027497,0.5382000999817133,-3.4530279999999998,Protein arginine N-methyltransferase
cgd3_1300-RA-p1,593,3.4485870000000003,0.38742,+,0.4117170857027497,0.5376411867243583,3.4485870000000003,60S ribosomal protein L12
cgd6_3340-RA-p1,594,3.448226,0.38742,+,0.4117170857027497,0.5375957221574315,3.448226,60S ribosomal protein L32
cgd7_4500-RA-p1,595,3.429222,0.38837,+,0.41065369416972747,0.5351956012578792,3.429222,Uncharacterized Secreted Protein
cgd2_1650-RA-p1,596,3.424454,0.38837,+,0.41065369416972747,0.5345913367949034,3.424454,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit
cgd6_3790-RA-p1,597,3.404764,0.38956,-,0.4093253194247985,0.5320870143252219,-3.404764,Glyceraldehyde-3-phosphate dehydrogenase
cgd5_700-RA-p1,598,3.403671,0.38956,+,0.4093253194247985,0.5319475743884968,3.403671,RNA recognition motif domain containing protein
